EmpID,OrderNum,OrderDate,OrderType,Quantity,Price,Discount,OrderTotal,OrderDate_null
900018689,1104076,2018-12-02,Retail,1,49.0,0.0,49.0,False
900018689,1104186,2018-12-17,Wholesale,9,8.99,1.8,79.11,False
900018689,1104211,2018-12-20,Wholesale,7,19.99,4.0,135.93,False
900018689,1104223,2018-12-21,Retail,1,189.0,0.0,189.0,False
900018689,1104246,2018-12-24,Wholesale,10,189.0,37.8,1852.2,False
900018689,1104253,2018-12-25,Wholesale,6,69.0,13.8,400.2,False
900018689,1104284,2018-12-28,Retail,1,29.99,0.0,29.99,False
900018689,1104297,2018-12-29,Wholesale,77,179.0,35.8,13747.2,False
900018689,1104300,2018-12-30,Retail,1,20.95,0.0,20.95,False
900018689,1104361,2019-01-08,Retail,2,179.0,0.0,358.0,False
900018689,1104396,2019-01-14,Wholesale,12,29.99,6.0,353.88,False
900018689,1104452,2019-01-25,Wholesale,13,54.0,10.8,691.2,False
900018689,1104476,2019-01-30,Wholesale,11,34.99,7.0,377.89,False
900018689,1104520,2019-02-07,Retail,1,29.99,0.0,29.99,False
900018689,1104590,2019-02-17,Retail,1,49.0,0.0,49.0,False
900018689,1104613,2019-02-20,Wholesale,84,245.0,49.0,20531.0,False
900018689,1104689,2019-03-01,Wholesale,9,699.0,139.8,6151.2,False
900018689,1104693,2019-03-02,Retail,1,10.99,0.0,10.99,False
900018689,1104742,2019-03-09,Retail,1,32.95,0.0,32.95,False
900018689,1104767,2019-03-13,Wholesale,8,19.5,3.9,152.1,False
900018689,1104788,2019-03-15,Wholesale,4,119.0,23.8,452.2,False
900018689,1104848,2019-03-24,Retail,1,119.0,0.0,119.0,False
900018689,1104847,2019-03-24,Retail,1,395.0,0.0,395.0,False
900018689,1104852,2019-03-25,Wholesale,8,8.99,1.8,70.12,False
900018689,1104851,2019-03-25,Retail,1,16.99,0.0,16.99,False
900018689,1104881,2019-03-29,Wholesale,7,119.0,23.8,809.2,False
900018689,1104913,2019-04-03,Retail,2,189.0,0.0,378.0,False
900018689,1104977,2019-04-11,Wholesale,75,15.5,3.1,1159.4,False
900018689,1105036,2019-04-20,Retail,1,8.99,0.0,8.99,False
900018689,1105035,2019-04-20,Wholesale,11,7.99,1.6,86.29,False
900018689,1105066,2019-04-24,Retail,1,4.99,0.0,4.99,False
900018689,1105089,2019-04-27,Wholesale,10,19.99,4.0,195.9,False
900018689,1105112,2019-05-02,Wholesale,5,599.0,119.8,2875.2,False
900018689,1105134,2019-05-05,Wholesale,11,179.0,35.8,1933.2,False
900018689,1105151,2019-05-07,Retail,1,29.99,0.0,29.99,False
900018689,1105188,2019-05-14,Wholesale,7,119.0,23.8,809.2,False
900018689,1105223,2019-05-20,Retail,1,44.95,0.0,44.95,False
900018689,1105254,2019-05-24,Retail,1,214.0,0.0,214.0,False
900018689,1105344,2019-06-06,Retail,2,119.0,0.0,238.0,False
900018689,1105385,2019-06-11,Wholesale,12,214.0,42.8,2525.2,False
900018689,1105410,2019-06-14,Wholesale,5,4.99,1.0,23.95,False
900018689,1105432,2019-06-17,Wholesale,8,28.99,5.8,226.12,False
900018689,1105442,2019-06-18,Retail,1,49.0,0.0,49.0,False
900018689,1105472,2019-06-24,Retail,1,28.99,0.0,28.99,False
900018689,1105489,2019-06-26,Wholesale,7,14.99,3.0,101.93,False
900018689,1105502,2019-06-28,Wholesale,7,29.99,6.0,203.93,False
900018689,1105507,2019-06-29,Retail,1,167.0,0.0,167.0,False
900018689,1105572,2019-07-10,Wholesale,8,49.0,9.8,382.2,False
900018689,1105611,2019-07-15,Wholesale,19,8.99,1.8,169.01,False
900018689,1105664,2019-07-23,Wholesale,76,16.99,3.4,1287.84,False
900018689,1105675,2019-07-25,Wholesale,9,89.0,17.8,783.2,False
900018689,1105718,2019-08-01,Retail,1,24.95,0.0,24.95,False
900018689,1105807,2019-08-14,Wholesale,4,699.0,139.8,2656.2,False
900018689,1105809,2019-08-15,Wholesale,8,450.0,90.0,3510.0,False
900018689,1105868,2019-08-24,Wholesale,13,24.95,4.99,319.36,False
900018689,1105883,2019-08-26,Retail,1,42.99,0.0,42.99,False
900019978,1100974,2017-09-06,Wholesale,81,89.0,17.8,7191.2,False
900019978,1100998,2017-09-11,Retail,1,42.99,0.0,42.99,False
900019978,1101064,2017-09-19,Retail,85,89.0,0.0,7565.0,False
900019978,1101088,2017-09-23,Wholesale,25,395.0,79.0,9796.0,False
900019978,1101151,2017-10-02,Retail,1,89.0,0.0,89.0,False
900019978,1101160,2017-10-04,Wholesale,11,49.0,9.8,529.2,False
900019978,1101196,2017-10-11,Wholesale,10,24.99,5.0,244.9,False
900019978,1101211,2017-10-12,Retail,1,20.95,0.0,20.95,False
900019978,1101233,2017-10-15,Retail,1,250.0,0.0,250.0,False
900019978,1101309,2017-10-25,Retail,1,54.0,0.0,54.0,False
900019978,1101327,2017-10-27,Retail,1,37.99,0.0,37.99,False
900019978,1101360,2017-11-01,Retail,1,19.5,0.0,19.5,False
900019978,1101513,2017-11-26,Retail,1,29.99,0.0,29.99,False
900019978,1101541,2017-11-29,Wholesale,47,58.95,11.79,2758.86,False
900019978,1101554,2017-12-01,Retail,1,15.5,0.0,15.5,False
900019978,1101703,2017-12-21,Retail,1,250.0,0.0,250.0,False
900019978,1101861,2018-01-12,Retail,1,399.0,0.0,399.0,False
900019978,1101951,2018-01-26,Wholesale,9,12.0,2.4,105.6,False
900019978,1101988,2018-02-02,Wholesale,88,883.0,176.6,77527.4,False
900019978,1102086,2018-02-18,Wholesale,10,58.95,11.79,577.71,False
900019978,1102088,2018-02-18,Retail,1,190.0,0.0,190.0,False
900019978,1102096,2018-02-19,Wholesale,9,49.95,9.99,439.56,False
900019978,1102153,2018-02-28,Wholesale,11,8.99,1.8,97.09,False
900019978,1102165,2018-03-01,Wholesale,5,599.0,119.8,2875.2,False
900019978,1102315,2018-03-23,Wholesale,6,179.0,35.8,1038.2,False
900019978,1102356,2018-03-30,Retail,1,599.0,0.0,599.0,False
900019978,1102392,2018-04-04,Wholesale,7,9.99,2.0,67.93,False
900019978,1102441,2018-04-12,Wholesale,5,14.99,3.0,71.95,False
900019978,1102647,2018-05-11,Retail,1,23.99,0.0,23.99,False
900019978,1102910,2018-06-18,Wholesale,5,37.99,7.6,182.35,False
900019978,1102924,2018-06-20,Wholesale,13,29.99,6.0,383.87,False
900019978,1103041,2018-07-05,Retail,1,12.0,0.0,12.0,False
900019978,1103157,2018-07-19,Wholesale,6,8.99,1.8,52.14,False
900019978,1103236,2018-07-29,Wholesale,5,36.99,7.4,177.55,False
900019978,1103238,2018-07-29,Retail,1,10.99,0.0,10.99,False
900019978,1103295,2018-08-06,Wholesale,15,49.0,9.8,725.2,False
900019978,1102922,2018-08-08,Retail,1,4.99,0.0,4.99,False
900019978,1103403,2018-08-20,Wholesale,44,189.0,37.8,8278.2,False
900019978,1103491,2018-09-03,Retail,1,15.5,0.0,15.5,False
900019978,1103526,2018-09-07,Retail,1,10.99,0.0,10.99,False
900019978,1103749,2018-10-12,Retail,1,179.0,0.0,179.0,False
900019978,1103793,2018-10-18,Wholesale,7,10.99,2.2,74.73,False
900019978,1103889,2018-11-02,Retail,1,250.0,0.0,250.0,False
900019978,1103895,2018-11-03,Wholesale,6,19.5,3.9,113.1,False
900019978,1103924,2018-11-08,Retail,1,11.99,0.0,11.99,False
900019978,1103938,2018-11-10,Retail,1,23.99,0.0,23.99,False
900019978,1103995,2018-11-18,Wholesale,9,49.95,9.99,439.56,False
900019978,1104075,2018-12-02,Wholesale,9,189.0,37.8,1663.2,False
900019978,1104086,2018-12-04,Retail,1,24.95,0.0,24.95,False
900019978,1104124,2018-12-09,Retail,1,12.0,0.0,12.0,False
900019978,1104156,2018-12-13,Wholesale,9,27.5,5.5,242.0,False
900019978,1104262,2018-12-26,Wholesale,5,89.0,17.8,427.2,False
900019978,1104438,2019-01-22,Wholesale,3,8.99,1.8,25.17,False
900019978,1104492,2019-02-01,Wholesale,35,12.0,2.4,417.6,False
900019978,1104576,2019-02-16,Wholesale,8,245.0,49.0,1911.0,False
900019978,1104596,2019-02-18,Wholesale,11,189.0,37.8,2041.2,False
900019978,1104625,2019-02-21,Retail,1,883.0,0.0,883.0,False
900019978,1104655,2019-02-25,Retail,1,24.95,0.0,24.95,False
900019978,1104724,2019-03-06,Retail,1,34.99,0.0,34.99,False
900019978,1104808,2019-03-18,Wholesale,6,24.99,5.0,144.94,False
900019978,1105052,2019-04-22,Retail,1,189.0,0.0,189.0,False
900019978,1105550,2019-07-06,Wholesale,9,36.99,7.4,325.51,False
900019978,1105574,2019-07-10,Retail,1,214.0,0.0,214.0,False
900019978,1105606,2019-07-15,Retail,3,225.0,0.0,675.0,False
900019978,1105760,2019-08-08,Wholesale,10,49.0,9.8,480.2,False
900019978,1105850,2019-08-20,Wholesale,8,9.99,2.0,77.92,False
900015938,1100959,2017-09-04,Wholesale,12,49.0,9.8,578.2,False
900015938,1100990,2017-09-10,Retail,1,12.0,0.0,12.0,False
900015938,1101033,2017-09-15,Wholesale,29,189.0,37.8,5443.2,False
900015938,1101040,2017-09-16,Retail,3,49.0,0.0,147.0,False
900015938,1101069,2017-09-20,Wholesale,3,17.5,3.5,49.0,False
900015938,1101091,2017-09-24,Wholesale,7,599.0,119.8,4073.2,False
900015938,1101102,2017-09-25,Retail,60,24.95,0.0,1497.0,False
900015938,1101170,2017-10-05,Wholesale,99,54.0,10.8,5335.2,False
900015938,1101201,2017-10-12,Wholesale,10,179.0,35.8,1754.2,False
900015938,1101203,2017-10-12,Wholesale,9,49.0,9.8,431.2,False
900015938,1101234,2017-10-15,Wholesale,6,214.0,42.8,1241.2,False
900015938,1101317,2017-10-25,Wholesale,7,13.99,2.8,95.13,False
900015938,1101324,2017-10-26,Wholesale,35,11.99,2.4,417.25,False
900015938,1101336,2017-10-29,Wholesale,3,699.0,139.8,1957.2,False
900015938,1101398,2017-11-05,Wholesale,11,20.95,4.19,226.26,False
900015938,1101414,2017-11-08,Retail,1,13.99,0.0,13.99,False
900015938,1101458,2017-11-15,Wholesale,12,23.99,4.8,283.08,False
900015938,1101464,2017-11-16,Retail,1,599.0,0.0,599.0,False
900015938,1101467,2017-11-17,Wholesale,3,7.99,1.6,22.37,False
900015938,1101470,2017-11-17,Wholesale,7,24.95,4.99,169.66,False
900015938,1101503,2017-11-24,Wholesale,10,13.99,2.8,137.1,False
900015938,1101515,2017-11-26,Retail,1,37.99,0.0,37.99,False
900015938,1101547,2017-11-30,Wholesale,3,24.95,4.99,69.86,False
900015938,1101654,2017-12-14,Wholesale,4,214.0,42.8,813.2,False
900015938,1101681,2017-12-17,Retail,1,499.0,0.0,499.0,False
900015938,1101689,2017-12-19,Wholesale,4,14.99,3.0,56.96,False
900015938,1101694,2017-12-20,Wholesale,6,899.0,179.8,5214.2,False
900015938,1101761,2017-12-29,Wholesale,78,49.0,9.8,3812.2,False
900015938,1101765,2017-12-30,Retail,1,17.5,0.0,17.5,False
900015938,1101773,2017-12-31,Wholesale,44,19.5,3.9,854.1,False
900015938,1101800,2018-01-04,Wholesale,5,399.0,79.8,1915.2,False
900015938,1101796,2018-01-04,Wholesale,8,9.99,2.0,77.92,False
900015938,1101822,2018-01-07,Wholesale,9,179.0,35.8,1575.2,False
900015938,1101823,2018-01-07,Wholesale,104,37.99,7.6,3943.36,False
900015938,1101838,2018-01-09,Wholesale,8,19.5,3.9,152.1,False
900015938,1101862,2018-01-12,Retail,1,4.99,0.0,4.99,False
900015938,1101895,2018-01-17,Retail,1,119.0,0.0,119.0,False
900015938,1101901,2018-01-18,Wholesale,10,10.99,2.2,107.7,False
900015938,1101919,2018-01-21,Retail,1,245.0,0.0,245.0,False
900015938,1101940,2018-01-25,Wholesale,12,699.0,139.8,8248.2,False
900015938,1101956,2018-01-27,Retail,1,32.95,0.0,32.95,False
900015938,1101958,2018-01-28,Wholesale,3,29.99,6.0,83.97,False
900015938,1101968,2018-01-30,Wholesale,12,4.99,1.0,58.88,False
900015938,1101989,2018-02-03,Retail,1,12.0,0.0,12.0,False
900015938,1101997,2018-02-04,Wholesale,6,119.0,23.8,690.2,False
900015938,1102008,2018-02-05,Retail,1,19.99,0.0,19.99,False
900015938,1102043,2018-02-10,Retail,2,189.0,0.0,378.0,False
900015938,1102047,2018-02-11,Retail,1,42.99,0.0,42.99,False
900015938,1102097,2018-02-19,Wholesale,6,49.0,9.8,284.2,False
900015938,1102136,2018-02-25,Wholesale,64,549.0,109.8,35026.2,False
900015938,1102159,2018-02-28,Wholesale,3,19.99,4.0,55.97,False
900015938,1102203,2018-03-07,Retail,1,11.99,0.0,11.99,False
900015938,1102214,2018-03-08,Retail,3,7.99,0.0,23.97,False
900015938,1102228,2018-03-09,Retail,1,29.99,0.0,29.99,False
900015938,1102260,2018-03-14,Wholesale,6,69.0,13.8,400.2,False
900015938,1102278,2018-03-16,Wholesale,102,36.99,7.4,3765.58,False
900015938,1102272,2018-03-16,Wholesale,11,29.99,6.0,323.89,False
900015938,1102302,2018-03-21,Retail,1,24.95,0.0,24.95,False
900015938,1102323,2018-03-24,Wholesale,8,36.99,7.4,288.52,False
900015938,1102402,2018-04-06,Retail,1,250.0,0.0,250.0,False
900015938,1102446,2018-04-12,Wholesale,4,8.99,1.8,34.16,False
900015938,1102507,2018-04-21,Wholesale,7,8.99,1.8,61.13,False
900015938,1102516,2018-04-22,Retail,13,189.0,0.0,2457.0,False
900015938,1102540,2018-04-27,Wholesale,12,189.0,37.8,2230.2,False
900015938,1102566,2018-04-30,Retail,6,54.0,0.0,324.0,False
900015938,1102565,2018-04-30,Retail,1,15.5,0.0,15.5,False
900015938,1102569,2018-05-01,Wholesale,9,250.0,50.0,2200.0,False
900015938,1102611,2018-05-07,Retail,1,29.99,0.0,29.99,False
900015938,1102636,2018-05-09,Wholesale,5,12.0,2.4,57.6,False
900015938,1102656,2018-05-13,Wholesale,11,14.99,3.0,161.89,False
900015938,1102726,2018-05-22,Wholesale,12,7.99,1.6,94.28,False
900015938,1102730,2018-05-23,Retail,1,20.95,0.0,20.95,False
900015938,1102757,2018-05-27,Wholesale,8,189.0,37.8,1474.2,False
900015938,1102858,2018-06-12,Wholesale,12,455.0,91.0,5369.0,False
900015938,1102918,2018-06-19,Wholesale,13,44.95,8.99,575.36,False
900015938,1102936,2018-06-21,Wholesale,4,4.99,1.0,18.96,False
900015938,1102940,2018-06-22,Wholesale,9,28.99,5.8,255.11,False
900015938,1102987,2018-06-29,Retail,1,36.99,0.0,36.99,False
900015938,1102994,2018-06-29,Retail,1,189.0,0.0,189.0,False
900015938,1103001,2018-06-30,Wholesale,8,37.99,7.6,296.32,False
900015938,1103019,2018-07-02,Wholesale,6,167.0,33.4,968.6,False
900015938,1103031,2018-07-04,Retail,1,13.99,0.0,13.99,False
900015938,1103064,2018-07-08,Wholesale,6,54.0,10.8,313.2,False
900015938,1103094,2018-07-12,Wholesale,7,4.99,1.0,33.93,False
900015938,1103117,2018-07-15,Wholesale,10,189.0,37.8,1852.2,False
900015938,1103132,2018-07-16,Retail,1,19.5,0.0,19.5,False
900015938,1103145,2018-07-17,Wholesale,6,12.0,2.4,69.6,False
900015938,1103159,2018-07-19,Retail,1,14.99,0.0,14.99,False
900015938,1103168,2018-07-21,Retail,1,29.99,0.0,29.99,False
900015938,1103185,2018-07-23,Wholesale,7,8.99,1.8,61.13,False
900015938,1103226,2018-07-28,Retail,1,23.99,0.0,23.99,False
900015938,1103220,2018-07-28,Retail,3,8.99,0.0,26.97,False
900015938,1103231,2018-07-29,Retail,13,9.99,0.0,129.87,False
900015938,1103242,2018-07-30,Retail,1,7.99,0.0,7.99,False
900015938,1103287,2018-08-04,Retail,1,699.0,0.0,699.0,False
900015938,1103284,2018-08-04,Retail,3,399.0,0.0,1197.0,False
900015938,1103349,2018-08-13,Wholesale,10,54.0,10.8,529.2,False
900015938,1103352,2018-08-14,Wholesale,4,8.99,1.8,34.16,False
900015938,1103380,2018-08-18,Wholesale,6,12.0,2.4,69.6,False
900015938,1103388,2018-08-19,Wholesale,5,23.99,4.8,115.15,False
900015938,1103422,2018-08-23,Retail,1,54.0,0.0,54.0,False
900015938,1103448,2018-08-27,Retail,2,189.0,0.0,378.0,False
900015938,1103465,2018-08-28,Wholesale,97,189.0,37.8,18295.2,False
900015938,1103508,2018-09-05,Wholesale,6,23.99,4.8,139.14,False
900015938,1103516,2018-09-06,Wholesale,13,119.0,23.8,1523.2,False
900015938,1103617,2018-09-21,Retail,1,29.99,0.0,29.99,False
900015938,1103653,2018-09-26,Wholesale,77,89.0,17.8,6835.2,False
900015938,1103669,2018-09-28,Wholesale,10,17.5,3.5,171.5,False
900015938,1103668,2018-09-28,Wholesale,11,8.99,1.8,97.09,False
900015938,1103701,2018-10-03,Retail,1,8.99,0.0,8.99,False
900015938,1103715,2018-10-05,Wholesale,11,24.95,4.99,269.46,False
900015938,1103747,2018-10-11,Retail,1,455.0,0.0,455.0,False
900015938,1103753,2018-10-12,Wholesale,10,14.99,3.0,146.9,False
900015938,1103762,2018-10-13,Retail,1,20.95,0.0,20.95,False
900015938,1103783,2018-10-16,Retail,1,49.95,0.0,49.95,False
900015938,1103789,2018-10-17,Retail,1,29.99,0.0,29.99,False
900015938,1103823,2018-10-23,Retail,1,4.99,0.0,4.99,False
900015938,1103846,2018-10-25,Retail,2,899.0,0.0,1798.0,False
900015938,1103835,2018-10-25,Wholesale,11,499.0,99.8,5389.2,False
900015938,1103859,2018-10-28,Wholesale,3,399.0,79.8,1117.2,False
900015938,1103921,2018-11-07,Retail,1,14.99,0.0,14.99,False
900015938,1103928,2018-11-09,Retail,1,13.99,0.0,13.99,False
900015938,1103965,2018-11-14,Wholesale,9,34.99,7.0,307.91,False
900015938,1103976,2018-11-15,Wholesale,6,7.99,1.6,46.34,False
900015938,1104009,2018-11-19,Retail,1,8.99,0.0,8.99,False
900015938,1104067,2018-11-30,Retail,92,549.0,0.0,50508.0,False
900015938,1104132,2018-12-09,Wholesale,105,49.0,9.8,5135.2,False
900015938,1104125,2018-12-09,Wholesale,12,37.99,7.6,448.28,False
900015938,1104145,2018-12-11,Retail,1,12.0,0.0,12.0,False
900015938,1104148,2018-12-11,Wholesale,8,44.95,8.99,350.61,False
900015938,1104165,2018-12-14,Retail,1,4.99,0.0,4.99,False
900015938,1104171,2018-12-15,Retail,3,214.0,0.0,642.0,False
900015938,1104177,2018-12-15,Wholesale,109,54.0,10.8,5875.2,False
900015938,1104179,2018-12-16,Retail,1,450.0,0.0,450.0,False
900015938,1104202,2018-12-18,Wholesale,62,29.99,6.0,1853.38,False
900015938,1104204,2018-12-19,Wholesale,3,549.0,109.8,1537.2,False
900015938,1104244,2018-12-24,Retail,1,15.5,0.0,15.5,False
900015938,1104249,2018-12-24,Wholesale,12,34.99,7.0,412.88,False
900015938,1104282,2018-12-27,Retail,2,214.0,0.0,428.0,False
900015938,1104296,2018-12-29,Retail,49,12.0,0.0,588.0,False
900015938,1104313,2019-01-01,Retail,1,4.99,0.0,4.99,False
900015938,1104370,2019-01-10,Wholesale,3,250.0,50.0,700.0,False
900015938,1104389,2019-01-12,Wholesale,26,189.0,37.8,4876.2,False
900015938,1104409,2019-01-17,Wholesale,5,42.99,8.6,206.35,False
900015938,1104413,2019-01-18,Retail,98,250.0,0.0,24500.0,False
900015938,1104421,2019-01-19,Wholesale,60,23.99,4.8,1434.6,False
900015938,1104441,2019-01-23,Retail,1,37.99,0.0,37.99,False
900015938,1104458,2019-01-26,Retail,1,16.75,0.0,16.75,False
900015938,1104496,2019-02-02,Retail,1,11.99,0.0,11.99,False
900015938,1104501,2019-02-03,Retail,2,119.0,0.0,238.0,False
900015938,1104522,2019-02-08,Retail,3,455.0,0.0,1365.0,False
900015938,1104538,2019-02-10,Wholesale,30,250.0,50.0,7450.0,False
900015938,1104584,2019-02-16,Wholesale,4,12.0,2.4,45.6,False
900015938,1104616,2019-02-21,Wholesale,4,190.0,38.0,722.0,False
900015938,1104624,2019-02-21,Wholesale,4,450.0,90.0,1710.0,False
900015938,1104683,2019-03-01,Wholesale,10,24.95,4.99,244.51,False
900015938,1104738,2019-03-09,Wholesale,5,13.99,2.8,67.15,False
900015938,1104744,2019-03-10,Retail,1,24.95,0.0,24.95,False
900015938,1104748,2019-03-11,Retail,1,11.99,0.0,11.99,False
900015938,1104783,2019-03-14,Wholesale,8,34.99,7.0,272.92,False
900015938,1104807,2019-03-18,Wholesale,8,13.99,2.8,109.12,False
900015938,1104836,2019-03-23,Retail,1,14.99,0.0,14.99,False
900015938,1104843,2019-03-24,Wholesale,5,24.95,4.99,119.76,False
900015938,1104866,2019-03-27,Wholesale,9,599.0,119.8,5271.2,False
900015938,1104871,2019-03-28,Retail,1,599.0,0.0,599.0,False
900015938,1104897,2019-03-31,Wholesale,7,29.99,6.0,203.93,False
900015938,1104902,2019-04-01,Wholesale,50,24.99,5.0,1244.5,False
900015938,1104912,2019-04-02,Retail,1,14.99,0.0,14.99,False
900015938,1104918,2019-04-03,Wholesale,5,179.0,35.8,859.2,False
900015938,1104978,2019-04-11,Wholesale,68,225.0,45.0,15255.0,False
900015938,1104993,2019-04-14,Retail,1,17.5,0.0,17.5,False
900015938,1105021,2019-04-17,Retail,1,36.99,0.0,36.99,False
900015938,1105071,2019-04-25,Retail,1,19.5,0.0,19.5,False
900015938,1105123,2019-05-04,Retail,1,27.5,0.0,27.5,False
900015938,1105143,2019-05-06,Wholesale,11,69.0,13.8,745.2,False
900015938,1105154,2019-05-08,Wholesale,6,28.99,5.8,168.14,False
900015938,1105163,2019-05-09,Wholesale,11,16.99,3.4,183.49,False
900015938,1105186,2019-05-14,Wholesale,12,7.99,1.6,94.28,False
900015938,1105194,2019-05-15,Wholesale,6,16.99,3.4,98.54,False
900015938,1105204,2019-05-17,Wholesale,12,19.5,3.9,230.1,False
900015938,1105209,2019-05-18,Wholesale,103,58.95,11.79,6060.06,False
900015938,1105219,2019-05-19,Retail,1,24.99,0.0,24.99,False
900015938,1105242,2019-05-23,Wholesale,6,250.0,50.0,1450.0,False
900015938,1105248,2019-05-24,Retail,1,19.99,0.0,19.99,False
900015938,1105288,2019-05-29,Retail,1,49.95,0.0,49.95,False
900015938,1105340,2019-06-05,Retail,1,250.0,0.0,250.0,False
900015938,1105356,2019-06-07,Wholesale,12,12.0,2.4,141.6,False
900015938,1105392,2019-06-11,Retail,1,189.0,0.0,189.0,False
900015938,1105421,2019-06-16,Wholesale,11,29.99,6.0,323.89,False
900015938,1105440,2019-06-18,Wholesale,12,450.0,90.0,5310.0,False
900015938,1105530,2019-07-02,Wholesale,12,32.95,6.59,388.81,False
900015938,1105535,2019-07-03,Wholesale,12,54.0,10.8,637.2,False
900015938,1105578,2019-07-10,Retail,1,23.99,0.0,23.99,False
900015938,1105581,2019-07-11,Wholesale,8,42.99,8.6,335.32,False
900015938,1105596,2019-07-13,Retail,1,24.95,0.0,24.95,False
900015938,1105637,2019-07-19,Retail,1,899.0,0.0,899.0,False
900015938,1105754,2019-08-07,Wholesale,7,16.99,3.4,115.53,False
900015938,1105762,2019-08-08,Wholesale,52,69.0,13.8,3574.2,False
900015938,1105796,2019-08-13,Wholesale,10,69.0,13.8,676.2,False
900015938,1105822,2019-08-16,Wholesale,83,899.0,179.8,74437.2,False
900015938,1105825,2019-08-17,Wholesale,8,37.99,7.6,296.32,False
900010430,1100963,2017-09-05,Wholesale,3,399.0,79.8,1117.2,False
900010430,1101007,2017-09-12,Wholesale,3,24.95,4.99,69.86,False
900010430,1101107,2017-09-26,Wholesale,17,19.5,3.9,327.6,False
900010430,1101171,2017-10-05,Wholesale,12,8.99,1.8,106.08,False
900010430,1101193,2017-10-11,Retail,1,4.99,0.0,4.99,False
900010430,1101208,2017-10-12,Wholesale,4,12.0,2.4,45.6,False
900010430,1101235,2017-10-15,Wholesale,11,189.0,37.8,2041.2,False
900010430,1101250,2017-10-18,Wholesale,6,15.5,3.1,89.9,False
900010430,1101271,2017-10-20,Retail,1,450.0,0.0,450.0,False
900010430,1101304,2017-10-24,Retail,1,42.99,0.0,42.99,False
900010430,1101328,2017-10-27,Wholesale,10,883.0,176.6,8653.4,False
900010430,1101363,2017-11-01,Retail,1,12.0,0.0,12.0,False
900010430,1101383,2017-11-03,Retail,1,49.0,0.0,49.0,False
900010430,1101397,2017-11-05,Retail,1,11.99,0.0,11.99,False
900010430,1101413,2017-11-08,Wholesale,10,24.95,4.99,244.51,False
900010430,1101441,2017-11-12,Wholesale,10,16.75,3.35,164.15,False
900010430,1101443,2017-11-12,Wholesale,11,29.99,6.0,323.89,False
900010430,1101550,2017-12-01,Wholesale,4,17.5,3.5,66.5,False
900010430,1101574,2017-12-03,Wholesale,7,189.0,37.8,1285.2,False
900010430,1101648,2017-12-13,Wholesale,10,7.99,1.6,78.3,False
900010430,1101719,2017-12-23,Retail,1,19.5,0.0,19.5,False
900010430,1101733,2017-12-25,Wholesale,11,14.99,3.0,161.89,False
900010430,1101826,2018-01-08,Wholesale,4,19.99,4.0,75.96,False
900010430,1101865,2018-01-13,Retail,1,14.99,0.0,14.99,False
900010430,1101924,2018-01-22,Wholesale,9,250.0,50.0,2200.0,False
900010430,1101942,2018-01-25,Wholesale,8,19.5,3.9,152.1,False
900010430,1101970,2018-01-30,Wholesale,89,189.0,37.8,16783.2,False
900010430,1102018,2018-02-06,Wholesale,42,24.95,4.99,1042.91,False
900010430,1102053,2018-02-12,Retail,1,179.0,0.0,179.0,False
900010430,1102079,2018-02-16,Wholesale,6,29.99,6.0,173.94,False
900010430,1102109,2018-02-21,Retail,1,167.0,0.0,167.0,False
900010430,1102161,2018-03-01,Wholesale,9,24.95,4.99,219.56,False
900010430,1102174,2018-03-02,Retail,91,245.0,0.0,22295.0,False
900010430,1102212,2018-03-08,Retail,1,15.5,0.0,15.5,False
900010430,1102234,2018-03-10,Retail,3,24.95,0.0,74.85,False
900010430,1102281,2018-03-17,Retail,2,119.0,0.0,238.0,False
900010430,1102284,2018-03-17,Wholesale,5,13.99,2.8,67.15,False
900010430,1102320,2018-03-23,Wholesale,105,42.99,8.6,4505.35,False
900010430,1102319,2018-03-23,Retail,1,12.0,0.0,12.0,False
900010430,1102324,2018-03-24,Wholesale,90,399.0,79.8,35830.2,False
900010430,1102328,2018-03-25,Wholesale,5,684.0,136.8,3283.2,False
900010430,1102342,2018-03-28,Retail,1,54.0,0.0,54.0,False
900010430,1102364,2018-03-31,Wholesale,9,225.0,45.0,1980.0,False
900010430,1102371,2018-04-01,Wholesale,5,49.95,9.99,239.76,False
900010430,1102395,2018-04-04,Wholesale,8,24.95,4.99,194.61,False
900010430,1102450,2018-04-13,Wholesale,13,167.0,33.4,2137.6,False
900010430,1102453,2018-04-13,Wholesale,5,19.99,4.0,95.95,False
900010430,1102490,2018-04-19,Wholesale,5,4.99,1.0,23.95,False
900010430,1102525,2018-04-23,Wholesale,12,29.99,6.0,353.88,False
900010430,1102530,2018-04-24,Retail,1,42.99,0.0,42.99,False
900010430,1102614,2018-05-07,Retail,1,167.0,0.0,167.0,False
900010430,1102701,2018-05-19,Wholesale,11,179.0,35.8,1933.2,False
900010430,1102710,2018-05-20,Retail,2,684.0,0.0,1368.0,False
900010430,1102717,2018-05-21,Retail,1,29.99,0.0,29.99,False
900010430,1102720,2018-05-22,Retail,2,189.0,0.0,378.0,False
900010430,1102798,2018-06-03,Retail,1,10.99,0.0,10.99,False
900010430,1102915,2018-06-19,Retail,1,19.5,0.0,19.5,False
900010430,1102935,2018-06-21,Wholesale,10,11.99,2.4,117.5,False
900010430,1102955,2018-06-24,Wholesale,12,34.99,7.0,412.88,False
900010430,1102957,2018-06-24,Retail,1,189.0,0.0,189.0,False
